session_id,datetime,hour,day_of_week,is_weekend,temperature,wholesale_price,retail_price,charging_sessions,energy_per_session,energy_sold_kwh,predicted_energy_sold_kwh,normalized_demand,demand_multiplier,time_multiplier,dynamic_price,Adjusted_demand_kwh,dynamic_revenue,dynamic_cost,dynamic_profit,static_markup_percent,static_retail_price,static_revenue,static_cost,static_profit
60,2025-01-03 11:00:00,11,4,0,28.502982748759223,0.1198942534177369,0.1498678167721711,7,22.6105501851534,158.27385129607376,161.08655159258194,0.5037237567047467,1.2518618783523734,1.0,0.18761380660897944,161.08176792542324,30.221163655792864,19.312778304627777,10.908385351165087,0.25,0.1875998790748117,30.219817599346797,19.31335183883037,10.906465760516422
61,2025-01-03 12:00:00,12,4,0,25.90772085001016,0.0978728322645897,0.1223410403307371,4,23.479366809027912,93.91746723611163,90.66387526788976,0.2835093767657206,1.1417546883828602,1.0,0.13968345637925567,99.92675665561379,13.958114754424924,9.78011469289936,4.178000061525564,0.25,0.1875998790748117,17.008532036709934,8.873530256551858,8.135001780158076
62,2025-01-03 13:00:00,13,4,0,24.53159966792824,0.1123983304918746,0.1404979131148432,7,24.63492224146202,172.44445569023415,152.1814408617255,0.47587713768614615,1.237938568843073,1.0,0.1739277854868274,156.61777400240112,27.240182600114036,17.603576323223606,9.63660627689043,0.25,0.1875998790748117,28.549219903090314,17.104939884705892,11.444280018384422
63,2025-01-03 14:00:00,14,4,0,23.10951194744846,0.1137385879197502,0.1421732348996878,5,23.25815280170602,116.2907640085301,105.2923261111794,0.3292530973972814,1.1646265486986407,1.0,0.16557872387854455,110.23616438166276,18.252763423581186,12.538105674459786,5.7146577491214,0.25,0.1875998790748117,19.7528276459629,11.975800490671388,7.777027155291512
64,2025-01-03 15:00:00,15,4,0,21.31963654179617,0.1110933539895827,0.1388666924869784,7,23.59623265616209,165.17362859313462,144.785693639814,0.45275035560887994,1.22637517780444,1.0,0.17030266468983263,150.12554608559742,25.566780536393512,16.677950434166686,8.888830102226827,0.25,0.1875998790748117,27.16177861859185,16.08472831615513,11.077050302436716
65,2025-01-03 16:00:00,16,4,0,21.07444568148805,0.116784291267965,0.1459803640849562,3,22.403009563368904,67.20902869010672,56.91446041164092,0.17797367642387077,1.0889868382119354,1.0,0.15897069512590364,60.388694114804295,9.600032681176005,7.0524508427953485,2.5475818383806565,0.25,0.1875998790748117,10.677145890831996,6.646714922072136,4.03043096875986
66,2025-01-03 17:00:00,17,4,0,19.734272656959103,0.1151790850011022,0.1439738562513778,11,11.109136534081866,122.20050187490052,228.0188336773024,0.7130235414677213,1.3565117707338605,1.3,0.25389289988782043,195.78841356983665,49.70928808568172,22.55073032879117,27.158557756890552,0.25,0.1875998790748117,42.776305624641545,26.2630006259702,16.513304998671344
67,2025-01-03 18:00:00,18,4,0,18.231874352232385,0.1043153409476451,0.1303941761845564,8,17.374328330838217,138.99462664670574,159.67595135972454,0.49931275627374455,1.2496563781368724,1.3,0.21183228812321417,151.42576913652888,32.0768671570085,15.796030735736403,16.2808364212721,0.25,0.1875998790748117,29.955189166239844,16.65665130722926,13.298537859010583
68,2025-01-03 19:00:00,19,4,0,20.59919353455705,0.1180882906286504,0.1476103632858131,8,16.368178557051543,130.94542845641234,164.61257422932454,0.5147497632288552,1.2573748816144277,1.3,0.24128203198003045,145.77086191377165,35.17188976603526,17.213831906862332,17.958057859172925,0.25,0.1875998790748117,30.881299019614755,19.438817506722764,11.442481512891993
69,2025-01-03 20:00:00,20,4,0,23.3696897202197,0.119439372761678,0.1492992159520975,8,21.321939996138603,170.57551996910885,170.99534513973248,0.5347089299587271,1.2673544649793635,1.3,0.2459795363412517,149.71036416288808,36.82568596226715,17.88131199153775,18.9443739707294,0.25,0.1875998790748117,32.07870607056951,20.423576768656293,11.655129301913217
70,2025-01-03 21:00:00,21,4,0,19.76105717124691,0.158984021471967,0.1987300268399587,7,19.26322583122466,134.84258081857263,139.22870181674114,0.4353734314061973,1.2176867157030986,1.3,0.3145881878026393,101.53055945700471,31.940314706167236,16.14173664477326,15.798578061393975,0.25,0.1875998790748117,26.119287624563658,22.135138919146865,3.984148705416793
71,2025-01-03 22:00:00,22,4,0,21.087556031700363,0.1514039545953875,0.1892549432442344,3,23.44736197254158,70.34208591762473,55.55194840144266,0.17371304968906887,1.0868565248445345,1.0,0.2056929699240782,53.408862906424304,10.98582763149035,8.086313054475541,2.899514577014809,0.25,0.1875998790748117,10.421538802480825,8.410784673457334,2.010754129023489
72,2025-01-03 23:00:00,23,4,0,22.7187262564698,0.1688865880129282,0.2111082350161602,3,16.17640637323745,48.52921911971235,58.626835344482416,0.18332833778777868,1.0916641688938893,1.0,0.23045929592557238,53.269237062304306,12.276390867871056,8.996459693504393,3.279931174366663,0.25,0.1875998790748117,10.9983872211638,9.90128618732538,1.0971010338384204
73,2025-01-04 00:00:00,0,5,1,26.21923178905319,0.172346580552508,0.215433225690635,4,18.23747002789565,72.9498801115826,88.96480431000948,0.2781963174361248,1.1390981587180624,1.0,0.24539959071089512,78.00074599560398,19.14135114246571,13.443161852887078,5.698189289578631,0.25,0.1875998790748117,16.68978653047207,15.33277981235316,1.3570067181189085
74,2025-01-04 01:00:00,1,5,1,26.08985149635096,0.1830215796842846,0.2287769746053558,4,20.673869153776334,82.69547661510533,88.23085510538324,0.27590123043519466,1.1379506152175973,1.0,0.26033689899978524,74.54715872466551,19.407376131624204,13.64373875076338,5.763637380860825,0.25,0.1875998790748117,16.55209774843713,16.148150478282467,0.4039472701546636
75,2025-01-04 02:00:00,2,5,1,27.05252779659729,0.1983143207064224,0.247892900883028,4,24.108236749677413,96.43294699870964,89.84328403129832,0.28094335684457733,1.1404716784222886,1.0,0.28271483273903697,71.62271834688018,20.248804837753383,14.20381073610896,6.0449941016444235,0.25,0.1875998790748117,16.854589219955532,17.817209842701097,-0.9626206227455648
76,2025-01-04 03:00:00,3,5,1,28.762612683144088,0.2048029544114515,0.2560036930143144,5,21.957800629436846,109.78900314718425,115.32095283436423,0.3606129935378907,1.1803064967689454,1.0,0.30216282206163797,87.15140856833362,26.333915559654503,17.848865955914214,8.48504960374029,0.25,0.1875998790748117,21.6341968065188,23.618071846021447,-1.9838750395026492
77,2025-01-04 04:00:00,4,5,1,29.2267012445778,0.1949750657861898,0.2437188322327372,3,25.15471609040396,75.46414827121188,73.27028623432894,0.22911896413386176,1.114559482066931,1.0,0.2716391354232768,60.141108544152196,16.336678728330945,11.726016594850456,4.6106621334804885,0.25,0.1875998790748117,13.745496837336953,14.285878878711245,-0.5403820413742917
78,2025-01-04 05:00:00,5,5,1,30.33557368001814,0.1938689919823578,0.2423362399779473,5,23.03218576392565,115.16092881962824,119.43183403181906,0.37346787496453004,1.186733937482265,1.0,0.2875886402636765,93.96946979096904,27.02455204348341,18.217766385491792,8.806785657991618,0.25,0.1875998790748117,22.40539762205224,23.154129274353014,-0.7487316523007763
